lon,lat,doy,seas,thresh,thresh_MCS
174.125,-35.125,301,15.8530,16.7405,15.0531
174.125,-35.125,302,15.8850,16.7782,15.0780
174.125,-35.125,303,15.9177,16.8172,15.1047
174.125,-35.125,304,15.9514,16.8576,15.1341
174.125,-35.125,305,15.9861,16.9001,15.1657
174.125,-35.125,306,16.0214,16.9436,15.1977
174.125,-35.125,307,16.0575,16.9859,15.2300
174.125,-35.125,308,16.0941,17.0269,15.2619
174.125,-35.125,309,16.1312,17.0682,15.2938
174.125,-35.125,310,16.1686,17.1101,15.3255
174.125,-35.125,311,16.2064,17.1520,15.3553
174.125,-35.125,312,16.2444,17.1935,15.3853
174.125,-35.125,313,16.2828,17.2375,15.4162
174.125,-35.125,314,16.3215,17.2850,15.4468
174.125,-35.125,315,16.3602,17.3350,15.4751
174.125,-35.125,316,16.3989,17.3836,15.5009
174.125,-35.125,317,16.4379,17.4346,15.5248
174.125,-35.125,318,16.4774,17.4862,15.5494
174.125,-35.125,319,16.5178,17.5404,15.5720
174.125,-35.125,320,16.5590,17.5963,15.5930
174.125,-35.125,321,16.6013,17.6560,15.6129
174.125,-35.125,322,16.6446,17.7144,15.6320
174.125,-35.125,323,16.6894,17.7714,15.6506
174.125,-35.125,324,16.7354,17.8259,15.6709
174.125,-35.125,325,16.7826,17.8772,15.6933
174.125,-35.125,326,16.8314,17.9288,15.7185
174.125,-35.125,327,16.8820,17.9811,15.7517
174.125,-35.125,328,16.9340,18.0340,15.7866
174.125,-35.125,329,16.9874,18.0885,15.8249
174.125,-35.125,330,17.0420,18.1447,15.8669
174.125,-35.125,331,17.0972,18.2025,15.9150
174.125,-35.125,332,17.1530,18.2605,15.9662
174.125,-35.125,333,17.2093,18.3200,16.0184
174.125,-35.125,334,17.2664,18.3826,16.0701
174.125,-35.125,335,17.3241,18.4452,16.1191
174.125,-35.125,336,17.3824,18.5069,16.1671
174.125,-35.125,337,17.4407,18.5675,16.2149
174.125,-35.125,338,17.4991,18.6288,16.2626
174.125,-35.125,339,17.5573,18.6891,16.3113
174.125,-35.125,340,17.6152,18.7487,16.3606
174.125,-35.125,341,17.6728,18.8069,16.4115
174.125,-35.125,342,17.7302,18.8650,16.4650
174.125,-35.125,343,17.7879,18.9221,16.5194
174.125,-35.125,344,17.8453,18.9770,16.5752
174.125,-35.125,345,17.9021,19.0279,16.6294
174.125,-35.125,346,17.9577,19.0777,16.6854
174.125,-35.125,347,18.0128,19.1272,16.7451
174.125,-35.125,348,18.0674,19.1747,16.8062
174.125,-35.125,349,18.1216,19.2208,16.8660
174.125,-35.125,350,18.1752,19.2648,16.9278
174.125,-35.125,351,18.2280,19.3083,16.9909
174.125,-35.125,352,18.2801,19.3486,17.0545
174.125,-35.125,353,18.3312,19.3905,17.1192
174.125,-35.125,354,18.3810,19.4319,17.1838
174.125,-35.125,355,18.4296,19.4743,17.2481
174.125,-35.125,356,18.4767,19.5210,17.3119
174.125,-35.125,357,18.5219,19.5672,17.3735
174.125,-35.125,358,18.5656,19.6126,17.4283
174.125,-35.125,359,18.6078,19.6588,17.4834
174.125,-35.125,360,18.6486,19.7052,17.5364
174.125,-35.125,361,18.6883,19.7525,17.5853
174.125,-35.125,362,18.7275,19.7990,17.6305
174.125,-35.125,363,18.7663,19.8455,17.6734
174.125,-35.125,364,18.8046,19.8919,17.7148
174.125,-35.125,365,18.8427,19.9364,17.7557
174.125,-35.125,366,18.8809,19.9825,17.7970
