lon,lat,doy,seas,thresh,thresh_MCS
177.625,-39.625,243,13.3499,14.1286,12.4790
177.625,-39.625,244,13.3480,14.1281,12.4812
177.625,-39.625,245,13.3473,14.1278,12.4847
177.625,-39.625,246,13.3478,14.1282,12.4889
177.625,-39.625,247,13.3496,14.1301,12.4944
177.625,-39.625,248,13.3522,14.1327,12.5005
177.625,-39.625,249,13.3551,14.1362,12.5070
177.625,-39.625,250,13.3583,14.1394,12.5132
177.625,-39.625,251,13.3617,14.1425,12.5203
177.625,-39.625,252,13.3651,14.1439,12.5274
177.625,-39.625,253,13.3690,14.1461,12.5345
177.625,-39.625,254,13.3733,14.1506,12.5421
177.625,-39.625,255,13.3781,14.1568,12.5492
177.625,-39.625,256,13.3836,14.1649,12.5582
177.625,-39.625,257,13.3900,14.1736,12.5676
177.625,-39.625,258,13.3971,14.1823,12.5773
177.625,-39.625,259,13.4054,14.1926,12.5900
177.625,-39.625,260,13.4155,14.2040,12.6049
177.625,-39.625,261,13.4269,14.2166,12.6207
177.625,-39.625,262,13.4397,14.2292,12.6394
177.625,-39.625,263,13.4536,14.2421,12.6585
177.625,-39.625,264,13.4687,14.2551,12.6795
177.625,-39.625,265,13.4846,14.2680,12.7021
177.625,-39.625,266,13.5014,14.2819,12.7247
177.625,-39.625,267,13.5187,14.2961,12.7482
177.625,-39.625,268,13.5363,14.3109,12.7715
177.625,-39.625,269,13.5541,14.3263,12.7944
177.625,-39.625,270,13.5722,14.3424,12.8188
177.625,-39.625,271,13.5901,14.3601,12.8440
177.625,-39.625,272,13.6079,14.3778,12.8679
177.625,-39.625,273,13.6258,14.3961,12.8901
177.625,-39.625,274,13.6441,14.4161,12.9126
177.625,-39.625,275,13.6628,14.4391,12.9339
177.625,-39.625,276,13.6819,14.4652,12.9546
177.625,-39.625,277,13.7018,14.4912,12.9752
177.625,-39.625,278,13.7225,14.5177,12.9956
177.625,-39.625,279,13.7443,14.5447,13.0153
177.625,-39.625,280,13.7674,14.5725,13.0346
177.625,-39.625,281,13.7913,14.6008,13.0533
177.625,-39.625,282,13.8165,14.6312,13.0710
177.625,-39.625,283,13.8433,14.6631,13.0894
177.625,-39.625,284,13.8716,14.6959,13.1096
177.625,-39.625,285,13.9013,14.7275,13.1306
177.625,-39.625,286,13.9321,14.7605,13.1537
177.625,-39.625,287,13.9639,14.7954,13.1789
177.625,-39.625,288,13.9965,14.8316,13.2072
177.625,-39.625,289,14.0300,14.8699,13.2369
177.625,-39.625,290,14.0637,14.9093,13.2673
177.625,-39.625,291,14.0979,14.9493,13.2984
177.625,-39.625,292,14.1329,14.9919,13.3312
177.625,-39.625,293,14.1688,15.0351,13.3647
177.625,-39.625,294,14.2053,15.0810,13.3997
177.625,-39.625,295,14.2423,15.1284,13.4354
177.625,-39.625,296,14.2796,15.1761,13.4709
177.625,-39.625,297,14.3175,15.2239,13.5067
177.625,-39.625,298,14.3561,15.2732,13.5419
177.625,-39.625,299,14.3955,15.3224,13.5774
177.625,-39.625,300,14.4355,15.3733,13.6125
177.625,-39.625,301,14.4765,15.4259,13.6471
177.625,-39.625,302,14.5181,15.4769,13.6803
177.625,-39.625,303,14.5599,15.5298,13.7138
177.625,-39.625,304,14.6016,15.5817,13.7468
177.625,-39.625,305,14.6429,15.6330,13.7775
177.625,-39.625,306,14.6844,15.6814,13.8091
177.625,-39.625,307,14.7259,15.7273,13.8407
177.625,-39.625,308,14.7675,15.7734,13.8738
177.625,-39.625,309,14.8091,15.8185,13.9077
177.625,-39.625,310,14.8508,15.8658,13.9422
177.625,-39.625,311,14.8930,15.9139,13.9775
177.625,-39.625,312,14.9357,15.9619,14.0144
177.625,-39.625,313,14.9788,16.0087,14.0524
177.625,-39.625,314,15.0221,16.0565,14.0912
177.625,-39.625,315,15.0656,16.1072,14.1315
177.625,-39.625,316,15.1094,16.1591,14.1728
177.625,-39.625,317,15.1536,16.2096,14.2145
177.625,-39.625,318,15.1984,16.2616,14.2538
177.625,-39.625,319,15.2437,16.3149,14.2933
177.625,-39.625,320,15.2898,16.3686,14.3336
177.625,-39.625,321,15.3368,16.4231,14.3736
177.625,-39.625,322,15.3840,16.4791,14.4118
177.625,-39.625,323,15.4310,16.5334,14.4484
177.625,-39.625,324,15.4783,16.5872,14.4836
177.625,-39.625,325,15.5263,16.6397,14.5173
177.625,-39.625,326,15.5754,16.6926,14.5513
177.625,-39.625,327,15.6257,16.7536,14.5865
177.625,-39.625,328,15.6769,16.8183,14.6225
177.625,-39.625,329,15.7292,16.8860,14.6621
177.625,-39.625,330,15.7826,16.9541,14.7022
177.625,-39.625,331,15.8368,17.0257,14.7445
177.625,-39.625,332,15.8916,17.0977,14.7871
177.625,-39.625,333,15.9476,17.1709,14.8335
177.625,-39.625,334,16.0050,17.2432,14.8796
177.625,-39.625,335,16.0635,17.3158,14.9273
177.625,-39.625,336,16.1230,17.3881,14.9754
177.625,-39.625,337,16.1832,17.4603,15.0231
177.625,-39.625,338,16.2438,17.5316,15.0721
177.625,-39.625,339,16.3046,17.6019,15.1212
177.625,-39.625,340,16.3655,17.6719,15.1702
177.625,-39.625,341,16.4263,17.7393,15.2215
177.625,-39.625,342,16.4870,17.8051,15.2732
177.625,-39.625,343,16.5475,17.8705,15.3243
177.625,-39.625,344,16.6077,17.9386,15.3767
177.625,-39.625,345,16.6677,18.0051,15.4305
177.625,-39.625,346,16.7269,18.0683,15.4839
177.625,-39.625,347,16.7861,18.1322,15.5403
177.625,-39.625,348,16.8456,18.1973,15.5977
177.625,-39.625,349,16.9050,18.2596,15.6558
177.625,-39.625,350,16.9638,18.3199,15.7107
177.625,-39.625,351,17.0219,18.3797,15.7637
177.625,-39.625,352,17.0794,18.4382,15.8149
177.625,-39.625,353,17.1370,18.4979,15.8656
177.625,-39.625,354,17.1951,18.5568,15.9158
177.625,-39.625,355,17.2532,18.6164,15.9664
177.625,-39.625,356,17.3106,18.6757,16.0178
177.625,-39.625,357,17.3670,18.7335,16.0697
177.625,-39.625,358,17.4228,18.7837,16.1203
177.625,-39.625,359,17.4779,18.8297,16.1700
177.625,-39.625,360,17.5326,18.8716,16.2184
177.625,-39.625,361,17.5871,18.9135,16.2722
177.625,-39.625,362,17.6412,18.9513,16.3292
177.625,-39.625,363,17.6949,18.9891,16.3847
177.625,-39.625,364,17.7475,19.0255,16.4367
177.625,-39.625,365,17.7992,19.0610,16.4936
177.625,-39.625,366,17.8503,19.0962,16.5494
